chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	5164	+	CHH	0	11	0	0
chr1	5171	+	CHG	0	12	0	0
chr1	5179	+	CG	0	10	0	0
chr1	5185	+	CHH	0	9	0	0
chr1	5187	+	CHH	0	10	0	0
chr1	5190	+	CG	0	10	0	0
chr1	5194	+	CHH	0	8	0	0
chr1	5196	+	CHH	0	7	0	0
chr1	5197	+	CHH	0	7	0	0
chr1	5199	+	CHG	0	7	0	0
chr1	5217	+	CHG	0	7	0	0
chr1	5225	+	CHG	0	7	0	0
chr1	5226	+	CG	0	7	0	0
chr1	5230	+	CHH	0	8	0	0
chr1	5231	+	CHH	0	8	0	0
chr1	5235	+	CHH	0	9	0	0
chr1	5237	+	CG	0	8	0	0
chr1	5252	+	CHH	0	10	0	0
chr1	5253	+	CHH	0	11	0	0
chr1	5256	+	CHH	0	11	0	0
chr1	5263	+	CHH	0	10	0	0
chr1	5273	+	CHH	0	15	0	0
chr1	5274	+	CHH	0	15	0	0
chr1	5279	+	CHH	0	14	0	0
chr1	5281	+	CHH	0	14	0	0
chr1	5292	+	CHH	0	17	0	0
chr1	5294	+	CHH	0	17	0	0
chr1	5300	+	CHH	0	19	0	0
chr1	5303	+	CHH	0	19	0	0
chr1	5304	+	CHH	1	19	0.0526316	0
chr1	5309	+	CHG	0	19	0	0
chr1	5312	+	CHG	0	19	0	0
chr1	5317	+	CHH	0	19	0	0
chr1	5333	+	CHH	0	16	0	0
chr1	5335	+	CHH	0	16	0	0
chr1	5337	+	CHH	0	16	0	0
chr1	5339	+	CHH	0	17	0	0
chr1	5341	+	CHG	0	17	0	0
chr1	5349	+	CHH	0	15	0	0
chr1	5354	+	CHH	0	12	0	0
chr1	5362	+	CG	0	10	0	0
chr1	5368	+	CHG	0	11	0	0
chr1	5374	+	CHH	0	11	0	0
chr1	5377	+	CHH	0	10	0	0
chr1	5382	+	CHH	0	10	0	0
chr1	5385	+	CHH	0	10	0	0
chr1	5399	+	CHH	0	12	0	0
chr1	5406	+	CHH	1	12	0.0833333	0
chr1	5407	+	CHH	0	12	0	0
chr1	5409	+	CHH	0	13	0	0
chr1	5421	+	CHH	1	17	0.0588235	0
chr1	5429	+	CHG	0	20	0	0
chr1	5432	+	CHH	0	19	0	0
chr1	5436	+	CHG	1	19	0.0526316	0
chr1	5449	+	CG	1	20	0.05	0
chr1	5451	+	CHG	1	20	0.05	0
chr1	5459	+	CG	18	21	0.857143	1
chr1	5465	+	CG	16	21	0.761905	1
chr1	5479	+	CHG	0	23	0	0
chr1	5486	+	CHH	0	23	0	0
chr1	5488	+	CG	0	23	0	0
chr1	5492	+	CHH	0	23	0	0
chr1	5499	+	CHH	0	22	0	0
chr1	5500	+	CHH	0	22	0	0
chr1	5502	+	CHH	0	22	0	0
chr1	5503	+	CHH	0	22	0	0
chr1	5506	+	CHH	0	20	0	0
chr1	5507	+	CHH	0	20	0	0
chr1	5509	+	CHH	0	21	0	0
chr1	5510	+	CHH	1	21	0.047619	0
chr1	5513	+	CHH	0	17	0	0
chr1	5515	+	CG	0	15	0	0
chr1	5523	+	CHG	0	18	0	0
chr1	5528	+	CHG	0	18	0	0
chr1	5548	+	CHH	1	20	0.05	0
chr1	5550	+	CHG	0	20	0	0
chr1	5558	+	CHH	0	22	0	0
chr1	5562	+	CHH	0	20	0	0
chr1	5564	+	CHH	1	20	0.05	0
chr1	5570	+	CHH	0	19	0	0
chr1	5576	+	CHH	0	19	0	0
chr1	5585	+	CHH	0	21	0	0
chr1	5594	+	CHH	0	22	0	0
chr1	5597	+	CHH	0	23	0	0
chr1	5599	+	CHG	0	22	0	0
chr1	5600	+	CG	1	23	0.0434783	0
chr1	5603	+	CHH	0	23	0	0
chr1	5615	+	CHH	0	25	0	0
chr1	5619	+	CHH	0	25	0	0
chr1	5636	+	CHH	0	23	0	0
chr1	5641	+	CG	0	21	0	0
chr1	5647	+	CHH	0	21	0	0
chr1	5651	+	CHH	0	19	0	0
chr1	5653	+	CHH	0	19	0	0
chr1	5667	+	CHH	0	15	0	0
chr1	5699	+	CHH	0	9	0	0
chr1	5704	+	CHH	0	9	0	0
chr1	5706	+	CHG	0	9	0	0
chr1	5713	+	CHH	0	9	0	0
chr1	5715	+	CG	0	10	0	0
chr1	5717	+	CHH	0	9	0	0
chr1	5719	+	CHG	0	11	0	0
chr1	5720	+	CG	0	11	0	0
chr1	5794	+	CHG	1	22	0.0454545	0
chr1	5802	+	CHH	0	21	0	0
chr1	5846	+	CHH	0	12	0	0
chr1	5849	+	CG	0	12	0	0
chr1	5890	+	CHH	0	11	0	0
chr1	5912	+	CHH	1	12	0.0833333	0
chr1	5919	+	CHH	0	13	0	0
chr1	5920	+	CHH	0	13	0	0
chr1	5921	+	CHH	0	13	0	0
chr1	5944	+	CHH	0	16	0	0
chr1	5946	+	CHH	0	16	0	0
chr1	5954	+	CHH	0	19	0	0
chr1	5961	+	CHH	0	18	0	0
chr1	5964	+	CHH	0	18	0	0
chr1	5965	+	CHH	0	18	0	0
chr1	5973	+	CHH	0	16	0	0
chr1	5979	+	CHH	0	15	0	0
chr1	6001	+	CHH	0	19	0	0
chr1	6007	+	CHH	0	18	0	0
chr1	6009	+	CHG	0	17	0	0
chr1	6012	+	CG	0	17	0	0
chr1	6017	+	CHH	0	18	0	0
chr1	6022	+	CHH	0	16	0	0
chr1	6025	+	CG	0	16	0	0
chr1	6030	+	CHH	0	16	0	0
chr1	6036	+	CHH	0	16	0	0
chr1	6038	+	CHH	0	15	0	0
chr1	6042	+	CHH	0	13	0	0
chr1	6047	+	CHH	0	12	0	0
chr1	6050	+	CHH	0	13	0	0
chr1	6053	+	CHH	0	14	0	0
chr1	6056	+	CHG	1	14	0.0714286	0
chr1	6073	+	CHH	0	12	0	0
chr1	6083	+	CHG	0	12	0	0
chr1	6095	+	CHH	0	11	0	0
chr1	6106	+	CG	0	11	0	0
chr1	6126	+	CHG	0	10	0	0
chr1	6139	+	CHH	0	11	0	0
chr1	6141	+	CHH	0	12	0	0
chr1	6142	+	CHH	1	12	0.0833333	0
chr1	6145	+	CHH	0	12	0	0
chr1	6150	+	CHH	0	13	0	0
chr1	6153	+	CHH	0	14	0	0
chr1	6158	+	CHG	0	14	0	0
chr1	6183	+	CHH	0	11	0	0
chr1	6193	+	CHH	0	11	0	0
chr1	6195	+	CHG	0	12	0	0
chr1	6203	+	CHH	0	13	0	0
chr1	6207	+	CHH	0	12	0	0
chr1	6209	+	CHH	0	12	0	0
chr1	6215	+	CHH	0	13	0	0
chr1	6221	+	CHH	0	12	0	0
chr1	6227	+	CHH	0	11	0	0
chr1	6230	+	CHH	0	9	0	0
chr1	6239	+	CHH	0	9	0	0
chr1	6242	+	CHH	0	8	0	0
chr1	6244	+	CHH	0	8	0	0
chr1	6245	+	CHH	0	8	0	0
chr1	6248	+	CHH	0	8	0	0
chr1	6254	+	CHG	0	8	0	0
chr1	6260	+	CHH	0	8	0	0
chr1	6264	+	CHG	0	8	0	0
chr1	6270	+	CHH	0	7	0	0
chr1	6278	+	CHH	0	5	0	0
chr1	6400	+	CHH	0	6	0	0
chr1	6403	+	CHG	0	6	0	0
chr1	6410	+	CHH	0	7	0	0
chr1	6412	+	CHH	0	7	0	0
chr1	6415	+	CHH	0	7	0	0
chr1	6421	+	CHG	0	8	0	0
chr1	6432	+	CHH	0	10	0	0
chr1	6436	+	CHH	0	10	0	0
chr1	6437	+	CHH	0	10	0	0
chr1	6446	+	CHH	0	11	0	0
chr1	6450	+	CHH	0	12	0	0
chr1	6452	+	CG	1	14	0.0714286	0
chr1	6454	+	CHH	0	14	0	0
chr1	6455	+	CHH	0	14	0	0
chr1	6466	+	CHH	0	14	0	0
chr1	6470	+	CHH	0	14	0	0
chr1	6472	+	CHG	0	14	0	0
chr1	6473	+	CG	0	14	0	0
chr1	6484	+	CHH	0	13	0	0
chr1	6508	+	CHH	0	13	0	0
chr1	6511	+	CHG	0	12	0	0
chr1	6512	+	CG	2	12	0.166667	1
chr1	6515	+	CHH	0	12	0	0
chr1	6517	+	CHH	0	12	0	0
chr1	6518	+	CHH	0	13	0	0
chr1	6520	+	CG	5	12	0.416667	1
chr1	6523	+	CHH	0	10	0	0
chr1	6527	+	CHH	0	10	0	0
chr1	6528	+	CHH	0	10	0	0
chr1	6534	+	CHH	0	10	0	0
chr1	6538	+	CHH	1	9	0.111111	0
chr1	6540	+	CHH	0	10	0	0
chr1	6550	+	CHH	1	8	0.125	0
chr1	6553	+	CHH	0	9	0	0
chr1	6566	+	CHH	0	8	0	0
chr1	6567	+	CHH	0	8	0	0
chr1	6568	+	CHH	0	8	0	0
chr1	6569	+	CHH	0	9	0	0
chr1	6571	+	CHH	0	9	0	0
chr1	6575	+	CHH	0	11	0	0
chr1	6586	+	CHH	0	12	0	0
chr1	6587	+	CHH	0	11	0	0
chr1	6588	+	CHH	0	11	0	0
chr1	6590	+	CHH	0	11	0	0
chr1	6595	+	CHH	0	12	0	0
chr1	6597	+	CHH	0	12	0	0
chr1	6598	+	CHH	0	12	0	0
chr1	6601	+	CHH	0	13	0	0
chr1	6605	+	CHH	0	13	0	0
chr1	6617	+	CHH	0	16	0	0
chr1	6618	+	CHH	0	16	0	0
chr1	6620	+	CHH	0	16	0	0
chr1	6626	+	CHH	0	17	0	0
chr1	6627	+	CHH	0	17	0	0
chr1	6628	+	CHH	0	17	0	0
chr1	6630	+	CHH	0	16	0	0
chr1	6631	+	CHH	0	16	0	0
chr1	6635	+	CHH	0	16	0	0
chr1	6636	+	CHH	0	16	0	0
chr1	6647	+	CHH	1	17	0.0588235	0
chr1	6648	+	CHH	0	17	0	0
chr1	6650	+	CHH	1	16	0.0625	0
chr1	6651	+	CHH	1	16	0.0625	0
chr1	6653	+	CHH	0	16	0	0
chr1	6659	+	CHH	0	15	0	0
chr1	6660	+	CHH	0	15	0	0
chr1	6661	+	CHG	1	15	0.0666667	0
chr1	6664	+	CHH	0	13	0	0
chr1	6668	+	CHH	0	13	0	0
chr1	6669	+	CHH	0	12	0	0
chr1	6683	+	CG	0	12	0	0
chr1	6686	+	CG	0	12	0	0
chr1	6692	+	CG	0	11	0	0
chr1	6701	+	CHH	0	12	0	0
chr1	6717	+	CHH	0	11	0	0
chr1	6745	+	CHG	0	16	0	0
chr1	6746	+	CG	0	16	0	0
chr1	6748	+	CHH	0	16	0	0
chr1	6749	+	CHG	0	16	0	0
chr1	6750	+	CG	0	17	0	0
chr1	6752	+	CHH	1	17	0.0588235	0
chr1	6754	+	CHG	0	17	0	0
chr1	6762	+	CHG	1	18	0.0555556	0
chr1	6766	+	CHH	0	18	0	0
chr1	6767	+	CHH	0	18	0	0
chr1	6770	+	CHH	0	19	0	0
chr1	6777	+	CHH	0	17	0	0
chr1	6798	+	CHH	0	17	0	0
chr1	6804	+	CHH	0	17	0	0
chr1	6817	+	CG	0	11	0	0
chr1	6830	+	CHH	0	9	0	0
chr1	6836	+	CHH	0	12	0	0
chr1	6845	+	CHG	0	11	0	0
chr1	6872	+	CHH	0	11	0	0
chr1	6874	+	CHH	0	12	0	0
chr1	6879	+	CHH	0	11	0	0
chr1	6882	+	CHH	0	12	0	0
chr1	6886	+	CHH	0	14	0	0
chr1	6887	+	CHH	0	14	0	0
chr1	6894	+	CHH	0	15	0	0
chr1	6899	+	CHG	0	16	0	0
chr1	6906	+	CHG	0	16	0	0
chr1	6916	+	CHH	0	16	0	0
chr1	6920	+	CG	0	16	0	0
chr1	6925	+	CHG	0	15	0	0
chr1	6939	+	CHH	0	14	0	0
chr1	6948	+	CHH	0	17	0	0
chr1	6951	+	CHG	0	16	0	0
chr1	6958	+	CHH	0	15	0	0
chr1	6959	+	CHH	0	15	0	0
chr1	6969	+	CHH	1	12	0.0833333	0
chr1	6981	+	CG	0	9	0	0
chr1	6984	+	CHH	0	9	0	0
chr1	6986	+	CHH	0	9	0	0
chr1	6993	+	CHG	0	10	0	0
chr1	6997	+	CHH	0	10	0	0
chr1	6998	+	CHH	0	10	0	0
chr1	6999	+	CHH	0	10	0	0
chr1	7001	+	CHH	0	11	0	0
chr1	7002	+	CHH	0	11	0	0
chr1	7009	+	CHH	0	13	0	0
chr1	7014	+	CHH	0	12	0	0
chr1	7020	+	CG	11	12	0.916667	1
chr1	7022	+	CG	11	12	0.916667	1
chr1	7030	+	CHH	0	12	0	0
chr1	7034	+	CG	6	10	0.6	1
chr1	7037	+	CHH	0	11	0	0
chr1	7042	+	CHH	0	10	0	0
chr1	7045	+	CHG	0	10	0	0
chr1	7050	+	CHH	0	12	0	0
chr1	7061	+	CHG	0	12	0	0
chr1	7065	+	CHH	0	13	0	0
chr1	7068	+	CHH	0	13	0	0
chr1	7070	+	CHG	0	12	0	0
chr1	7082	+	CHH	0	11	0	0
chr1	7086	+	CHH	0	11	0	0
chr1	7090	+	CHH	0	10	0	0
chr1	7102	+	CHH	0	11	0	0
chr1	7103	+	CHH	0	11	0	0
chr1	7111	+	CHH	0	10	0	0
chr1	7114	+	CHH	0	10	0	0
chr1	7117	+	CHH	0	11	0	0
chr1	7124	+	CHH	0	11	0	0
chr1	7131	+	CHH	0	10	0	0
chr1	7140	+	CHH	0	8	0	0
chr1	7152	+	CHG	0	11	0	0
chr1	7156	+	CHH	0	11	0	0
chr1	7157	+	CHH	0	11	0	0
chr1	7166	+	CHH	0	10	0	0
chr1	7167	+	CHH	0	10	0	0
chr1	7196	+	CG	1	12	0.0833333	0
chr1	7199	+	CHH	0	13	0	0
chr1	7209	+	CHH	0	13	0	0
chr1	7211	+	CHG	0	13	0	0
chr1	7215	+	CHH	1	12	0.0833333	0
chr1	7226	+	CHH	1	12	0.0833333	0
chr1	7227	+	CHH	0	12	0	0
chr1	7228	+	CHH	0	12	0	0
chr1	7232	+	CHH	0	11	0	0
chr1	7233	+	CHG	0	11	0	0
chr1	7242	+	CHH	0	9	0	0
chr1	7250	+	CHH	0	8	0	0
chr1	7252	+	CHH	0	8	0	0
chr1	7263	+	CHH	0	5	0	0
chr1	7276	+	CHH	0	6	0	0
chr1	7278	+	CHH	0	6	0	0
chr1	7279	+	CHH	0	6	0	0
chr1	7289	+	CHH	0	5	0	0
chr1	7294	+	CHH	0	5	0	0
chr1	7301	+	CHH	0	5	0	0
chr1	7325	+	CHH	0	8	0	0
chr1	7341	+	CHH	0	8	0	0
chr1	7344	+	CHH	0	8	0	0
chr1	7373	+	CHH	0	11	0	0
chr1	7376	+	CHH	0	11	0	0
chr1	7379	+	CHH	0	11	0	0
chr1	7383	+	CHH	0	10	0	0
chr1	7384	+	CHH	1	10	0.1	0
chr1	7387	+	CHH	0	10	0	0
chr1	7390	+	CG	0	10	0	0
chr1	7392	+	CHH	0	10	0	0
chr1	7396	+	CHG	0	10	0	0
chr1	7405	+	CHH	0	9	0	0
chr1	7415	+	CHH	0	6	0	0
chr1	7429	+	CHH	0	6	0	0
chr1	7430	+	CHH	0	6	0	0
chr1	7431	+	CHH	0	6	0	0
chr1	7432	+	CHH	0	6	0	0
chr1	7435	+	CHH	0	5	0	0
chr1	7511	+	CHH	0	5	0	0
chr1	7524	+	CHH	0	7	0	0
chr1	7526	+	CHH	0	7	0	0
chr1	7537	+	CHH	0	7	0	0
chr1	7554	+	CHG	0	6	0	0
chr1	7561	+	CHH	0	7	0	0
chr1	7571	+	CHH	0	9	0	0
chr1	7574	+	CHH	0	9	0	0
chr1	7601	+	CHH	0	6	0	0
chr1	7619	+	CHG	0	6	0	0
chr1	7622	+	CG	0	6	0	0
chr1	7628	+	CHG	0	5	0	0
chr1	7637	+	CHH	0	5	0	0
chr1	7639	+	CHH	0	5	0	0
chr1	7640	+	CHH	0	5	0	0
chr1	7644	+	CHG	0	5	0	0
chr1	7649	+	CHH	0	5	0	0
chr1	7650	+	CHG	0	5	0	0
chr1	7673	+	CHH	0	5	0	0
chr1	7674	+	CHH	0	5	0	0
chr1	7675	+	CHH	0	5	0	0
chr1	7679	+	CHH	0	5	0	0
chr1	7684	+	CHH	0	5	0	0
chr1	7688	+	CHH	0	5	0	0
chr1	7690	+	CHH	0	5	0	0
chr1	7696	+	CHH	0	5	0	0
chr1	7711	+	CHH	0	5	0	0
chr1	7712	+	CHH	0	5	0	0
chr1	7729	+	CHH	0	5	0	0
chr1	7739	+	CHH	0	6	0	0
chr1	7740	+	CHH	0	6	0	0
chr1	7753	+	CG	0	6	0	0
chr1	7757	+	CHH	0	6	0	0
chr1	7761	+	CHH	0	5	0	0
chr1	7762	+	CHH	0	5	0	0
chr1	7779	+	CHG	0	6	0	0
chr1	7784	+	CHH	0	6	0	0
chr1	7788	+	CHG	0	6	0	0
chr1	7796	+	CHH	0	5	0	0
chr1	7895	+	CHG	0	5	0	0
chr1	7898	+	CHH	0	6	0	0
chr1	7902	+	CHH	0	5	0	0
chr1	7905	+	CHH	0	6	0	0
chr1	7907	+	CHH	0	6	0	0
chr1	7931	+	CHH	0	8	0	0
chr1	7941	+	CHH	0	8	0	0
chr1	7944	+	CHG	1	8	0.125	0
chr1	7948	+	CHH	0	8	0	0
chr1	8022	+	CHH	0	7	0	0
chr1	8025	+	CHH	0	6	0	0
chr1	8030	+	CHH	0	6	0	0
chr1	8040	+	CHG	0	6	0	0
chr1	8046	+	CHH	0	6	0	0
chr1	8049	+	CHH	0	5	0	0
chr1	8051	+	CHH	0	5	0	0
chr1	8057	+	CHH	0	5	0	0
chr1	8058	+	CHH	0	5	0	0
chr1	8059	+	CHH	0	5	0	0
chr1	8060	+	CHH	0	5	0	0
chr1	8064	+	CHH	0	6	0	0
chr1	8083	+	CHH	0	9	0	0
chr1	8091	+	CHH	0	9	0	0
chr1	8099	+	CHH	0	8	0	0
chr1	8102	+	CHH	0	6	0	0
chr1	8123	+	CHH	0	7	0	0
chr1	8128	+	CHH	0	7	0	0
chr1	8129	+	CHG	0	7	0	0
chr1	8138	+	CHH	1	7	0.142857	0
chr1	8139	+	CHH	0	8	0	0
chr1	8141	+	CHH	0	8	0	0
chr1	8155	+	CHH	0	9	0	0
chr1	8160	+	CHH	0	8	0	0
chr1	8173	+	CHH	0	10	0	0
chr1	8180	+	CHG	1	10	0.1	0
chr1	8184	+	CHG	0	11	0	0
chr1	8190	+	CHH	0	11	0	0
chr1	8194	+	CHH	0	12	0	0
chr1	8199	+	CHH	0	14	0	0
chr1	8207	+	CHH	0	15	0	0
chr1	8213	+	CHH	0	13	0	0
chr1	8235	+	CHH	0	16	0	0
chr1	8236	+	CHG	0	16	0	0
chr1	8247	+	CHG	0	14	0	0
chr1	8253	+	CHG	0	12	0	0
chr1	8265	+	CHH	0	13	0	0
chr1	8277	+	CG	0	12	0	0
chr1	8282	+	CHH	0	11	0	0
chr1	8289	+	CHH	0	10	0	0
chr1	8290	+	CHH	0	10	0	0
chr1	8297	+	CHG	0	9	0	0
chr1	8313	+	CG	0	9	0	0
chr1	8326	+	CHG	0	10	0	0
chr1	8329	+	CHH	0	10	0	0
chr1	8330	+	CHH	0	10	0	0
chr1	8339	+	CHH	0	10	0	0
chr1	8350	+	CHH	0	9	0	0
chr1	8351	+	CHH	0	9	0	0
chr1	8357	+	CHH	0	8	0	0
chr1	8358	+	CHH	1	9	0.111111	0
chr1	8382	+	CHH	0	13	0	0
chr1	8384	+	CHH	0	14	0	0
chr1	8385	+	CHH	0	14	0	0
chr1	8386	+	CHH	0	14	0	0
chr1	8412	+	CHG	0	13	0	0
chr1	8416	+	CHH	0	14	0	0
chr1	8417	+	CHH	0	14	0	0
chr1	8421	+	CG	0	14	0	0
chr1	8425	+	CHH	0	14	0	0
chr1	8427	+	CHH	0	14	0	0
chr1	8429	+	CHH	0	14	0	0
chr1	8431	+	CG	0	14	0	0
chr1	8438	+	CHH	0	13	0	0
chr1	8440	+	CHH	0	13	0	0
chr1	8443	+	CHG	0	13	0	0
chr1	8446	+	CHH	0	13	0	0
chr1	8449	+	CHH	0	11	0	0
chr1	8452	+	CHH	0	10	0	0
chr1	8453	+	CHH	0	10	0	0
chr1	8457	+	CHH	0	10	0	0
chr1	8463	+	CHH	0	9	0	0
chr1	8464	+	CHH	0	10	0	0
chr1	8465	+	CHH	0	10	0	0
chr1	8475	+	CHH	0	8	0	0
chr1	8484	+	CHH	0	7	0	0
chr1	8496	+	CHH	0	5	0	0
chr1	8540	+	CHH	0	5	0	0
chr1	8550	+	CHH	0	6	0	0
chr1	8551	+	CHH	1	6	0.166667	0
chr1	8577	+	CHH	0	5	0	0
chr1	8584	+	CG	0	6	0	0
chr1	8593	+	CHH	0	6	0	0
chr1	8594	+	CHG	0	6	0	0
chr1	8595	+	CG	0	6	0	0
chr1	8613	+	CHH	0	5	0	0
chr1	8619	+	CHH	0	5	0	0
chr1	8899	+	CHH	0	8	0	0
chr1	8905	+	CHH	0	11	0	0
chr1	8910	+	CHH	0	11	0	0
chr1	8911	+	CHH	0	12	0	0
chr1	8918	+	CHH	0	11	0	0
chr1	8923	+	CHH	0	11	0	0
chr1	8935	+	CG	0	11	0	0
chr1	8943	+	CHH	0	11	0	0
chr1	8954	+	CHH	0	10	0	0
chr1	8965	+	CHH	0	9	0	0
chr1	8966	+	CHH	0	9	0	0
chr1	8968	+	CHG	0	9	0	0
chr1	8982	+	CHH	0	7	0	0
chr1	9059	+	CHG	0	11	0	0
chr1	9063	+	CG	0	11	0	0
chr1	9070	+	CHH	0	9	0	0
chr1	9074	+	CHH	0	9	0	0
chr1	9086	+	CHH	0	11	0	0
chr1	9091	+	CHH	0	11	0	0
chr1	9139	+	CHH	0	5	0	0
chr1	9144	+	CHH	0	6	0	0
chr1	9147	+	CHG	0	6	0	0
chr1	9195	+	CHH	1	7	0.142857	0
chr1	9198	+	CG	0	7	0	0
chr1	9204	+	CHH	0	8	0	0
chr1	9205	+	CHH	0	8	0	0
chr1	9207	+	CHH	0	8	0	0
chr1	9209	+	CHH	0	8	0	0
chr1	9210	+	CHH	0	8	0	0
chr1	9214	+	CHH	0	8	0	0
chr1	9223	+	CHH	0	8	0	0
chr1	9225	+	CHH	0	8	0	0
chr1	9226	+	CHH	0	8	0	0
chr1	9235	+	CHH	0	7	0	0
chr1	9246	+	CHH	0	6	0	0
chr1	9253	+	CHH	0	7	0	0
chr1	9256	+	CHH	0	7	0	0
chr1	9273	+	CHH	0	8	0	0
chr1	9298	+	CHH	0	11	0	0
chr1	9299	+	CHH	0	11	0	0
chr1	9303	+	CHH	0	11	0	0
chr1	9316	+	CHH	0	10	0	0
chr1	9318	+	CHH	0	10	0	0
chr1	9321	+	CHH	0	10	0	0
chr1	9334	+	CG	0	10	0	0
chr1	9366	+	CHH	0	7	0	0
chr1	9399	+	CHH	0	7	0	0
chr1	9400	+	CHH	0	7	0	0
chr1	9401	+	CHH	0	7	0	0
chr1	9407	+	CHH	0	7	0	0
chr1	9408	+	CHH	0	7	0	0
chr1	9409	+	CHH	0	7	0	0
chr1	9410	+	CHH	0	7	0	0
chr1	9411	+	CHH	0	7	0	0
chr1	9416	+	CG	0	6	0	0
chr1	9424	+	CHH	0	8	0	0
chr1	9425	+	CHH	0	9	0	0
chr1	9430	+	CHH	0	9	0	0
chr1	9433	+	CHH	0	9	0	0
chr1	9440	+	CHH	0	9	0	0
chr1	9444	+	CHH	0	8	0	0
chr1	9445	+	CHH	0	8	0	0
chr1	9454	+	CHH	0	9	0	0
chr1	9455	+	CHH	0	9	0	0
chr1	9456	+	CHH	0	9	0	0
chr1	9460	+	CHG	0	9	0	0
chr1	9461	+	CG	0	9	0	0
chr1	9464	+	CHH	0	9	0	0
chr1	9465	+	CHH	0	8	0	0
chr1	9468	+	CHH	0	8	0	0
chr1	9476	+	CHG	0	7	0	0
chr1	9480	+	CHH	0	7	0	0
chr1	9482	+	CHH	0	7	0	0
chr1	9491	+	CHG	0	5	0	0
chr1	10225	+	CHH	0	5	0	0
chr1	10236	+	CHH	0	6	0	0
chr1	10240	+	CHH	0	6	0	0
chr1	10242	+	CHH	0	6	0	0
chr1	10246	+	CHH	0	6	0	0
chr1	10249	+	CHH	0	6	0	0
chr1	10282	+	CHH	0	5	0	0
chr1	10288	+	CHH	0	6	0	0
chr1	10292	+	CHH	0	6	0	0
chr1	10294	+	CHH	0	6	0	0
chr1	10321	+	CHG	0	6	0	0
chr1	10332	+	CHH	0	7	0	0
chr1	10337	+	CHH	0	7	0	0
chr1	10353	+	CHH	0	8	0	0
chr1	10357	+	CHG	0	9	0	0
chr1	10368	+	CHH	0	9	0	0
chr1	10373	+	CG	0	9	0	0
chr1	10382	+	CHH	0	8	0	0
chr1	10386	+	CHH	0	9	0	0
chr1	10390	+	CHH	0	8	0	0
chr1	10391	+	CHH	0	8	0	0
chr1	10409	+	CHH	0	7	0	0
chr1	10411	+	CHH	0	7	0	0
chr1	10420	+	CG	0	7	0	0
chr1	10422	+	CHH	0	7	0	0
chr1	10426	+	CHH	0	8	0	0
chr1	10430	+	CHH	0	7	0	0
chr1	10431	+	CHH	0	7	0	0
chr1	10439	+	CHH	0	6	0	0
chr1	10445	+	CHH	0	5	0	0
chr1	10448	+	CHH	0	5	0	0
chr1	10452	+	CHG	0	5	0	0
chr1	10488	+	CHH	0	5	0	0
chr1	10489	+	CHG	0	5	0	0
chr1	10506	+	CHH	0	7	0	0
chr1	10512	+	CHG	1	6	0.166667	0
chr1	10513	+	CG	2	6	0.333333	1
chr1	10534	+	CHH	0	5	0	0
chr1	10536	+	CHH	0	5	0	0
chr1	10540	+	CHG	0	5	0	0
chr1	10544	+	CHH	0	5	0	0
chr1	10548	+	CHG	0	5	0	0
chr1	10552	+	CHH	0	5	0	0
chr1	10556	+	CHH	0	5	0	0
chr1	10655	+	CHH	0	5	0	0
chr1	10659	+	CHH	0	5	0	0
chr1	10670	+	CHG	0	5	0	0
chr1	10673	+	CHH	0	5	0	0
chr1	10679	+	CHH	0	5	0	0
chr1	10680	+	CHG	0	5	0	0
chr1	10684	+	CHH	0	6	0	0
chr1	10702	+	CHH	0	5	0	0
chr1	10709	+	CHH	0	6	0	0
chr1	10719	+	CHH	0	6	0	0
chr1	10722	+	CHH	0	7	0	0
chr1	10723	+	CHH	0	7	0	0
chr1	10730	+	CHH	0	7	0	0
chr1	10732	+	CG	0	7	0	0
chr1	10735	+	CHH	0	7	0	0
chr1	10741	+	CHH	0	7	0	0
chr1	10742	+	CHH	0	7	0	0
chr1	10750	+	CHG	0	6	0	0
chr1	10753	+	CHH	0	6	0	0
chr1	10773	+	CHG	0	5	0	0
chr1	10774	+	CG	0	5	0	0
chr1	10782	+	CHG	0	7	0	0
chr1	10785	+	CHH	0	7	0	0
chr1	10797	+	CHH	0	7	0	0
chr1	10798	+	CHH	0	7	0	0
chr1	10802	+	CG	0	7	0	0
chr1	10805	+	CHH	0	7	0	0
chr1	10806	+	CHH	0	7	0	0
chr1	10808	+	CG	0	7	0	0
chr1	10823	+	CHH	0	5	0	0
chr1	10832	+	CHH	0	5	0	0
chr1	10838	+	CHH	0	5	0	0
chr1	10848	+	CHG	0	6	0	0
chr1	10894	+	CHH	0	8	0	0
chr1	10909	+	CHH	0	11	0	0
chr1	10913	+	CHH	0	12	0	0
chr1	10921	+	CHH	0	11	0	0
chr1	10930	+	CHH	1	10	0.1	0
chr1	10932	+	CHH	0	10	0	0
chr1	10948	+	CHH	0	11	0	0
chr1	10951	+	CHH	0	9	0	0
chr1	10953	+	CHH	0	9	0	0
chr1	10960	+	CHH	0	9	0	0
chr1	10961	+	CHG	0	8	0	0
chr1	10979	+	CHH	0	6	0	0
chr1	10982	+	CHH	0	6	0	0
chr1	10985	+	CHH	0	6	0	0
chr1	10989	+	CHH	0	5	0	0
chr1	10993	+	CHH	0	5	0	0
chr1	10994	+	CHH	0	5	0	0
chr1	10998	+	CHH	0	5	0	0
chr1	10999	+	CHH	0	5	0	0
